ITEM_ID,STORE_ID,PRICE,APPROVED_BY
5922,1005,54.87,mario
9625,1005,65.16,mario
4223,1005,27.46,alien
7099,1005,87.63,alien
1771,1005,20.1,cat
8282,1005,45.36,alien
4738,1005,3.4,admin
2771,1005,71.2,alien
3018,1005,65.07,cat
3696,1005,45.6,cat
8218,1005,84.48,alien
8868,1005,41.58,cat
3277,1005,43.32,alien
5446,1005,43.12,mario
7696,1005,86.2,admin
8439,1005,66.26,mario
2986,1005,1.76,cat
2568,1005,74.33,yoda
2758,1005,41.6,yoda
5721,1005,50.57,yoda
7855,1005,32.54,mario
5869,1005,72.39,admin
6792,1005,12.76,alien
7500,1005,65.41,cat
3873,1005,58.87,alien
4172,1005,16.98,cat
7024,1005,27.27,cat
4944,1005,51.8,yoda
8629,1005,10.11,cat
8199,1005,25.44,mario
7036,1005,51.71,yoda
9653,1005,29.64,alien
7431,1005,61.02,admin
9170,1005,2.82,alien
9771,1005,51.16,cat
1865,1005,40.42,cat
4181,1005,26.88,mario
4257,1005,26.48,mario
3163,1005,17.58,admin
1486,1005,48.17,cat
4383,1005,40.86,mario
3997,1005,87.65,alien
6085,1005,16.01,yoda
8866,1005,58.22,mario
7274,1005,36.82,cat
2846,1005,95.55,admin
7028,1005,42.84,admin
5051,1005,27.5,mario
7171,1005,8.48,cat
8433,1005,52.76,cat
6770,1005,32.95,mario
8305,1005,53.12,yoda
3618,1005,10.75,mario
6906,1005,68.02,alien
2100,1005,17.58,alien
6728,1005,81.79,admin
9239,1005,87.23,alien
4455,1005,83.98,admin
3102,1005,58.23,alien
2876,1005,98.39,yoda
1637,1005,11.35,mario
4640,1005,45.13,admin
9343,1005,49.4,cat
7549,1005,85.37,cat
3372,1005,64.88,mario
3392,1005,89.58,cat
8495,1005,71.91,admin
5708,1005,26.8,admin
9538,1005,44.1,cat
1271,1005,61.45,cat
6202,1005,88.15,cat
3974,1005,33.58,admin
1560,1005,95.17,mario
3534,1005,59.29,cat
4013,1005,33.75,mario
4986,1005,83.32,admin
5552,1005,51.9,mario
6118,1005,66.26,cat
1963,1005,14.01,admin
8632,1005,40.4,yoda
7888,1005,68.88,cat
5046,1005,66.79,mario
4278,1005,15.24,alien
6282,1005,12.69,cat
6456,1005,35.54,yoda
4731,1005,98.77,cat
4350,1005,49.78,cat
3832,1005,61.2,yoda
5691,1005,28.33,yoda
9398,1005,81.14,cat
2746,1005,20.26,cat
7238,1005,35.36,mario
7863,1005,46.15,yoda
8014,1005,24.03,cat
9489,1005,20.88,alien
8687,1005,78.15,admin
1982,1005,87.75,alien
2880,1005,88.35,yoda
9348,1005,62.07,cat
6395,1005,38.93,yoda
1252,1005,95.9,cat
4093,1005,21.39,alien
6348,1005,28.57,admin
4266,1005,27.59,mario
7472,1005,26.4,yoda
2774,1005,22.4,cat
4228,1005,70.51,admin
1245,1005,7.81,admin
1758,1005,13.87,yoda
1890,1005,95.07,alien
5014,1005,73.99,yoda
5359,1005,39.18,mario
4655,1005,41.34,mario
5252,1005,19.27,alien
1440,1005,71.8,mario
1403,1005,49.68,alien
6047,1005,11.97,mario
6951,1005,79.96,admin
2832,1005,49.64,admin
2352,1005,77.93,yoda
7017,1005,15.91,alien
9627,1005,95.8,yoda
7763,1005,51.83,admin
8114,1005,5.47,admin
2636,1005,15.49,alien
7801,1005,35.76,yoda
8434,1005,41.45,cat
3826,1005,25.72,mario
2522,1005,14.28,mario
7200,1005,44.24,mario
6185,1005,50.02,cat
3880,1005,40.73,cat
9075,1005,86.72,alien
1288,1005,2.05,alien
3879,1005,38.68,alien
9994,1005,20.17,yoda
7237,1005,24.39,mario
5317,1005,14.58,cat
7098,1005,51.41,admin
5392,1005,88.43,mario
9308,1005,85.57,mario
9201,1005,18.39,mario
8716,1005,20.21,mario
9612,1005,14.84,admin
4453,1005,0.98,admin
5063,1005,2.73,mario
1486,1005,0.69,alien
8657,1005,93.42,yoda
4073,1005,31.55,mario
8325,1005,98.17,admin
8629,1005,25.12,yoda
1569,1005,59.98,admin
8698,1005,32.5,alien
3559,1005,82.76,mario
7516,1005,61.11,cat
2550,1005,45.06,alien
9194,1005,74.49,mario
6843,1005,90.67,mario
2605,1005,23.74,mario
6207,1005,28.36,yoda
5687,1005,40.8,admin
6546,1005,13.17,cat
6654,1005,2.71,mario
1709,1005,25.07,cat
2288,1005,98.18,admin
4155,1005,35.85,admin
1134,1005,35.19,cat
9994,1005,49.19,yoda
4646,1005,80.44,cat
4771,1005,46.56,mario
1381,1005,21.23,yoda
9915,1005,1.01,admin
8014,1005,66.19,mario
7631,1005,39.36,cat
5907,1005,69.48,admin
4188,1005,26.47,yoda
8429,1005,58.35,yoda
2543,1005,3.58,yoda
8999,1005,9.36,admin
4801,1005,37.53,mario
8742,1005,28.35,admin
5153,1005,15.29,mario
4820,1005,31.46,alien
3579,1005,30.53,yoda
6761,1005,7.66,admin
2976,1005,93.33,mario
2162,1005,19.4,alien
4860,1005,12.22,alien
9480,1005,4.26,admin
2353,1005,15.56,yoda
1069,1005,46.56,mario
2102,1005,45.22,admin
5121,1005,43.46,yoda
5453,1005,72.71,yoda
7963,1005,9.17,cat
2271,1005,29.17,mario
4686,1005,64.04,cat
9903,1005,98.36,alien
4254,1005,24.87,alien
9388,1005,82.68,admin
7928,1005,24.03,mario
8561,1005,89.02,alien
7087,1005,75.77,alien
7820,1005,28.51,admin
6002,1005,78.53,yoda
2794,1005,58.5,alien
8100,1005,45.83,cat
4610,1005,19.38,yoda
5751,1005,81.83,mario
4096,1005,29.83,mario
9983,1005,79.2,admin
8075,1005,16.23,alien
2832,1005,85.98,alien
2228,1005,24.14,cat
5163,1005,14.59,mario
3843,1005,26.83,mario
1023,1005,34.49,cat
7051,1005,14.3,alien
4422,1005,65.09,yoda
3600,1005,72.98,alien
1742,1005,28.17,yoda
9195,1005,66.72,admin
1564,1005,58.58,cat
6716,1005,93.56,mario
8165,1005,4.54,admin
4309,1005,75.9,alien
4613,1005,8.05,admin
1377,1005,9.75,admin
8396,1005,26.29,alien
3749,1005,86.34,admin
7332,1005,72.22,yoda
5116,1005,74.99,mario
9803,1005,71.4,mario
2305,1005,77.35,yoda
6413,1005,14.3,admin
1962,1005,42.48,admin
8055,1005,0.78,admin
4977,1005,47.99,alien
1658,1005,19.76,cat
3045,1005,89.84,admin
1159,1005,75.65,admin
9575,1005,20.08,alien
1953,1005,70.95,mario
8379,1005,95.37,mario
9367,1005,55.05,cat
3439,1005,34.26,yoda
9188,1005,10.87,admin
7315,1005,26.95,cat
8315,1005,57.03,mario
1547,1005,64.52,yoda
4523,1005,69.24,yoda
1486,1005,94.99,admin
4673,1005,29.22,yoda
8771,1005,26.32,alien
2311,1005,3.05,mario
4220,1005,31.69,yoda
5622,1005,27.3,alien
5623,1005,59.81,alien
1307,1005,79.02,cat
6431,1005,78.71,admin
8726,1005,9.63,alien
8122,1005,69.96,admin
9599,1005,85.06,mario
2424,1005,18.03,mario
4025,1005,86.41,alien
7984,1005,48.65,mario
8608,1005,16.81,alien
7570,1005,81.59,cat
1125,1005,8.66,alien
1322,1005,58.71,cat
9821,1005,79.06,admin
8639,1005,4.22,yoda
4938,1005,91.87,admin
7910,1005,49.67,alien
6301,1005,52.0,mario
4951,1005,93.6,cat
4141,1005,58.63,cat
6765,1005,94.23,yoda
4117,1005,91.22,admin
1351,1005,13.96,alien
8860,1005,14.28,yoda
9924,1005,71.78,alien
9641,1005,30.83,mario
7763,1005,69.68,mario
8184,1005,38.7,yoda
9253,1005,2.83,admin
1803,1005,17.86,yoda
4737,1005,41.84,cat
8132,1005,35.28,mario
4633,1005,59.36,mario
4385,1005,65.94,yoda
2865,1005,18.85,alien
4949,1005,96.19,cat
3638,1005,98.69,cat
2936,1005,44.54,alien
8224,1005,47.56,admin
4947,1005,33.91,admin
4956,1005,3.81,mario
9344,1005,47.78,cat
4008,1005,60.27,alien
2784,1005,58.65,mario
7476,1005,77.25,yoda
9395,1005,85.61,cat
5573,1005,86.8,cat
1698,1005,92.36,mario
2435,1005,38.59,alien
9555,1005,57.88,yoda
9150,1005,54.33,cat
3083,1005,34.3,mario
2072,1005,23.22,cat
6681,1005,30.7,cat
6131,1005,5.82,alien
2628,1005,62.77,alien
3874,1005,61.06,cat
5974,1005,64.81,admin
2334,1005,97.88,cat
2253,1005,57.2,alien
5534,1005,8.32,cat
9199,1005,83.56,alien
5010,1005,22.28,cat
4452,1005,72.91,mario
3442,1005,48.94,alien
6793,1005,69.33,alien
6768,1005,71.26,mario
4278,1005,59.25,alien
5440,1005,42.28,mario
2931,1005,12.24,yoda
5480,1005,10.4,cat
4748,1005,84.65,mario
4902,1005,2.68,mario
7685,1005,72.95,alien
7470,1005,47.26,mario
7805,1005,88.89,alien
7944,1005,86.76,alien
6600,1005,59.56,yoda
6033,1005,44.35,mario
8912,1005,94.13,yoda
8562,1005,47.01,cat
2877,1005,97.5,alien
8147,1005,40.0,yoda
5242,1010,17.13,yoda
8460,1010,2.29,cat
6812,1010,55.94,cat
7549,1010,25.75,yoda
7863,1010,60.3,admin
8266,1010,45.54,cat
1732,1010,75.03,alien
1683,1010,87.17,mario
6721,1010,98.16,mario
9296,1010,37.9,alien
5827,1010,6.61,yoda
5440,1010,43.02,yoda
5646,1010,87.6,alien
8390,1010,59.15,mario
4258,1010,40.42,alien
3721,1010,27.75,admin
8634,1010,69.05,yoda
4109,1010,92.56,yoda
1213,1010,53.64,alien
3009,1010,42.78,alien
7519,1010,37.31,cat
1384,1010,12.62,cat
3677,1010,64.11,admin
2338,1010,92.91,alien
3485,1010,76.66,admin
7405,1010,66.24,cat
1581,1010,70.48,mario
3595,1010,73.59,cat
6014,1010,90.74,alien
2249,1010,99.94,admin
7995,1010,48.24,yoda
7267,1010,83.79,admin
2521,1010,16.85,alien
8469,1010,82.44,yoda
1514,1010,18.97,alien
5462,1010,15.2,mario
5047,1010,11.39,mario
6944,1010,38.99,mario
8304,1010,60.41,yoda
1012,1010,13.0,yoda
8374,1010,91.79,admin
2679,1010,10.14,admin
8864,1010,76.71,cat
7468,1010,47.21,yoda
8834,1010,18.95,alien
7468,1010,32.61,alien
9879,1010,40.85,admin
6295,1010,79.55,alien
1477,1010,44.9,admin
6325,1010,42.88,mario
1089,1010,13.2,yoda
9772,1010,0.53,alien
1963,1010,11.44,cat
1485,1010,50.6,alien
3908,1010,28.9,yoda
3809,1010,10.15,alien
5422,1010,44.77,alien
4240,1010,16.77,yoda
3603,1010,12.3,yoda
9270,1010,59.95,yoda
9525,1010,7.29,alien
2247,1010,87.07,alien
5541,1010,51.11,yoda
6879,1010,69.0,mario
1867,1010,0.73,yoda
7409,1010,4.35,yoda
4637,1010,9.35,cat
1588,1010,63.53,admin
1119,1010,78.96,alien
9783,1010,61.17,mario
4752,1010,67.13,cat
9668,1010,23.1,admin
8065,1010,57.15,alien
5205,1010,52.62,alien
8917,1010,71.51,yoda
9100,1010,74.9,cat
1600,1010,44.48,alien
5771,1010,92.53,alien
8315,1010,34.23,yoda
7632,1010,26.78,cat
6341,1010,29.98,cat
9174,1010,55.42,mario
8014,1010,39.05,cat
2427,1010,89.45,cat
2741,1010,51.02,cat
9802,1010,5.73,cat
8021,1010,16.83,yoda
3156,1010,28.75,yoda
5855,1010,42.81,admin
7603,1010,1.88,admin
4233,1010,42.02,cat
7118,1010,97.48,cat
4401,1010,59.44,admin
5071,1010,2.12,mario
3215,1010,57.18,alien
2593,1010,80.14,cat
7597,1010,27.44,cat
9436,1010,11.05,alien
6995,1010,25.5,mario
7054,1010,31.64,cat
7143,1010,74.71,cat
5994,1010,45.35,alien
5975,1010,97.21,mario
7774,1010,31.86,cat
5512,1010,26.53,admin
5132,1010,44.23,mario
5952,1010,99.24,alien
4363,1010,95.91,admin
3995,1010,0.3,admin
2960,1010,78.92,admin
2693,1010,33.75,mario
2398,1010,53.76,mario
3507,1010,93.29,admin
3701,1010,2.42,cat
8961,1010,80.09,mario
9296,1010,36.07,admin
2831,1010,64.75,admin
5104,1010,5.73,alien
6441,1010,50.83,alien
5588,1010,86.39,admin
5611,1010,63.16,cat
1661,1010,87.83,cat
1442,1010,84.67,mario
1306,1010,74.07,alien
6356,1010,78.83,alien
2547,1010,18.63,cat
3485,1010,36.03,cat
5971,1010,8.99,cat
7023,1010,85.08,mario
9361,1010,52.72,yoda
1034,1010,11.3,cat
1425,1010,7.09,cat
6648,1010,98.74,yoda
8525,1010,11.31,mario
6282,1010,3.29,admin
5965,1010,64.81,alien
4325,1010,48.97,yoda
6882,1010,81.97,admin
7669,1010,55.08,yoda
1554,1010,70.76,cat
5427,1010,65.37,mario
2261,1010,90.82,cat
7148,1010,43.78,yoda
7168,1010,17.94,mario
8349,1010,28.12,mario
3072,1010,37.23,alien
1340,1010,25.02,cat
8747,1010,45.26,yoda
8325,1010,49.03,yoda
6449,1010,42.79,alien
6062,1010,19.2,cat
9967,1010,81.76,mario
4902,1010,77.8,yoda
5901,1010,55.86,admin
9639,1010,18.41,yoda
1839,1010,38.44,admin
3668,1010,12.65,cat
6928,1010,76.34,mario
7980,1010,22.85,mario
4830,1010,10.7,alien
4583,1010,32.16,admin
8563,1010,4.97,admin
1429,1010,69.07,cat
5622,1010,85.78,yoda
7248,1010,39.67,cat
8185,1010,50.43,yoda
6793,1010,57.81,yoda
7785,1010,26.06,yoda
4941,1010,13.83,alien
4347,1010,12.66,admin
5034,1010,53.08,admin
3165,1010,14.11,cat
2381,1010,60.94,alien
5746,1010,61.8,admin
1201,1010,87.19,cat
7806,1010,12.39,yoda
2771,1010,43.62,yoda
9905,1010,33.05,alien
8110,1010,16.63,yoda
1833,1010,62.55,mario
5430,1010,89.45,yoda
8143,1010,34.16,mario
3991,1010,39.34,admin
3036,1010,4.14,mario
8845,1010,72.05,cat
4050,1010,96.46,cat
7812,1010,76.96,cat
2606,1010,58.71,alien
7967,1010,82.06,mario
5443,1010,89.64,yoda
8900,1010,79.21,admin
3930,1010,91.36,admin
8341,1010,87.25,mario
7791,1010,36.93,alien
7458,1010,49.54,alien
2919,1010,34.85,cat
9732,1010,81.08,cat
5316,1010,62.56,cat
5136,1010,72.76,alien
1685,1010,84.44,admin
8058,1010,1.73,yoda
3765,1010,35.66,yoda
2722,1010,44.16,admin
5361,1010,28.51,mario
4851,1010,10.45,admin
7913,1010,44.39,mario
5842,1010,79.3,yoda
8251,1010,3.11,admin
2435,1010,86.26,admin
4416,1010,38.64,mario
5944,1010,91.54,admin
9063,1010,55.58,alien
4184,1010,97.66,yoda
1840,1010,91.1,alien
3281,1010,52.92,admin
3859,1010,77.03,admin
9555,1010,8.06,cat
8283,1010,38.2,cat
8687,1010,56.2,cat
1885,1010,77.69,admin
8645,1010,80.72,yoda
7696,1010,50.32,cat
2651,1010,83.12,mario
9111,1010,67.39,mario
7874,1010,82.73,cat
2873,1010,44.5,cat
9181,1010,99.89,alien
5387,1010,1.8,yoda
2007,1010,22.88,cat
2096,1010,72.33,yoda
7704,1010,98.8,cat
7500,1010,11.13,mario
6382,1010,33.12,alien
3303,1010,83.72,mario
6593,1010,77.64,alien
1349,1010,75.77,admin
7802,1010,47.97,mario
4453,1010,18.61,mario
4631,1010,25.64,mario
6607,1010,83.53,admin
5134,1010,16.39,cat
4704,1010,90.6,yoda
8824,1010,58.85,cat
8178,1010,74.76,admin
9756,1010,51.02,yoda
1433,1010,25.07,yoda
7971,1010,92.86,mario
1941,1010,24.25,mario
6481,1010,68.08,yoda
9794,1010,2.94,yoda
3859,1010,77.59,admin
1766,1010,14.38,yoda
2886,1010,15.85,yoda
8822,1010,13.99,mario
9474,1010,77.59,alien
5018,1010,40.76,mario
6597,1010,91.31,mario
4477,1010,23.22,alien
1418,1010,62.42,cat
2150,1010,30.59,alien
9431,1010,41.67,cat
5439,1010,78.47,admin
5367,1010,83.7,yoda
5359,1010,66.38,admin
7778,1010,38.08,alien
2065,1010,98.04,yoda
4022,1010,21.3,alien
5310,1010,89.62,alien
4839,1010,90.5,mario
1621,1010,27.51,admin
3245,1010,26.16,cat
6513,1010,93.39,admin
5073,1010,53.03,alien
8008,1010,41.76,yoda
8955,1010,49.7,mario
6845,1010,89.91,yoda
6548,1010,96.68,admin
9504,1010,10.62,alien
7033,1010,29.25,admin
5407,1010,63.92,mario
2611,1010,9.23,cat
7029,1010,71.04,alien
8733,1010,20.43,mario
2305,1010,11.36,cat
2150,1010,99.63,admin
4923,1010,52.71,alien
8545,1010,49.13,alien
1877,1010,16.8,alien
6809,1010,31.81,alien
3820,1010,70.12,cat
5823,1010,49.71,yoda
3408,1010,79.61,cat
4721,1010,41.55,mario
8286,1010,39.05,mario
8630,1010,95.82,alien
4028,1010,18.86,alien
4259,1010,97.22,mario
3092,1010,4.67,alien
9953,1010,78.17,yoda
3018,1010,76.08,alien
6439,1010,41.55,yoda
7821,1010,59.12,yoda
4580,1010,57.11,yoda
8687,1010,32.41,mario
9954,1010,45.73,alien
4904,1010,91.09,cat
8687,1010,42.6,admin
8899,1010,47.0,yoda
4533,1010,22.43,mario
4215,1010,97.99,cat
7241,1010,78.48,mario
9908,1010,97.33,admin
5384,1010,34.66,admin
5719,1010,83.63,alien
9161,1010,6.77,alien
1990,1010,4.46,alien
5981,1010,66.82,admin
4416,1010,73.55,mario
7793,1010,87.59,yoda
8146,1010,35.49,cat
6398,1010,34.62,yoda
4677,1010,76.74,mario
6850,1010,60.92,yoda
1128,1010,81.06,yoda
7753,1010,45.3,alien
9999,1010,5.08,cat
2190,1010,4.47,yoda
6336,1010,72.85,mario
3343,1010,27.51,yoda
9374,1010,16.11,mario
5111,1010,59.03,admin
7558,1010,11.73,cat
6936,1010,60.01,admin
1163,1010,5.33,mario
4534,1010,36.26,alien
5147,1010,69.32,yoda
5390,1010,1.57,yoda
9312,1010,65.3,mario
3442,1010,89.2,cat
1118,1010,54.66,mario
5477,1010,94.63,cat
8434,1010,97.78,admin
2169,1010,14.03,admin
6839,1010,47.62,admin
1264,1010,37.27,mario
5780,1010,83.71,mario
7353,1010,61.34,yoda
1102,1010,63.27,yoda
5446,1010,63.6,admin
7401,1010,7.22,alien
6484,1010,42.62,admin
2769,1010,85.28,cat
3048,1010,49.27,cat
5698,1010,59.04,yoda
3643,1010,0.3,admin
7024,1010,75.11,alien
9646,1010,48.46,mario
8825,1010,70.02,admin
4866,1010,97.34,admin
5369,1010,13.91,alien
2284,1010,12.44,mario
3299,1010,25.68,yoda
3143,1010,34.33,cat
1454,1010,62.88,mario
1658,1010,61.48,cat
7469,1010,26.95,mario
3129,1010,81.8,cat
9166,1010,34.25,alien
5524,1010,7.51,cat
7786,1010,78.21,yoda
7703,1010,26.82,cat
4079,1010,7.84,admin
8306,1010,95.73,admin
1917,1010,33.33,mario
9444,1010,4.88,cat
5146,1010,4.65,mario
9355,1010,49.51,mario
7331,1010,48.18,admin
5819,1010,7.22,admin
8672,1010,16.02,admin
1342,1010,75.8,alien
9224,1010,61.85,alien
6164,1010,26.28,yoda
1315,1010,93.76,alien
5483,1010,35.9,yoda
5928,1010,18.31,admin
8455,1010,67.32,mario
3054,1010,27.57,alien
3684,1010,20.16,yoda
9577,1010,13.3,admin
2370,1010,51.36,yoda
6482,1010,99.85,mario
9793,1010,80.7,mario
7830,1010,34.52,yoda
7310,1010,33.08,mario
2956,1010,63.62,yoda
3692,1010,70.18,admin
4543,1010,11.35,admin
6455,1010,73.41,alien
9232,1010,21.78,cat
9441,1010,11.35,yoda
7705,1010,29.81,admin
2533,1010,38.63,mario
3695,1010,0.63,cat
4134,1010,60.89,admin
4534,1010,24.77,cat
1400,1010,72.46,cat
7243,1010,70.23,alien
1697,1010,17.14,mario
1982,1010,40.19,admin
3505,1010,98.87,admin
8815,1010,89.38,yoda
8008,1010,41.86,yoda
3981,1010,55.57,mario
2527,1010,57.51,mario
6546,1010,93.4,alien
4484,1010,94.06,cat
1798,1010,6.98,alien
5947,1010,70.12,cat
4642,1010,24.69,mario
8535,1010,58.59,mario
7172,1010,82.64,alien
4257,1010,58.8,alien
8231,1010,80.83,alien
4127,1010,63.73,mario
1403,1010,59.26,mario
3347,1010,53.76,admin
6351,1010,75.71,yoda
1005,1010,4.6,mario
6206,1010,21.25,cat
8665,1010,39.1,alien
3256,1010,17.19,cat
6607,1010,77.94,cat
3398,1010,77.14,admin
2464,1010,25.83,alien
4951,1010,11.29,admin
3590,1010,11.37,alien
3960,1010,29.06,mario
1484,1010,99.96,cat
7491,1010,73.97,cat
7933,1010,85.68,mario
4781,1010,73.42,alien
7151,1010,87.39,admin
4090,1010,20.76,admin
7954,1010,4.07,cat
8008,1010,38.53,yoda
7062,1010,25.86,admin
6773,1010,26.72,admin
6263,1010,26.7,yoda
6151,1010,14.03,admin
1963,1010,47.23,yoda
7376,1010,45.63,yoda
1645,1010,47.38,yoda
3941,1010,66.37,yoda
1158,1010,77.46,admin
9198,1010,69.62,alien
4299,1010,16.38,alien
7145,1010,2.4,admin
4438,1010,17.82,cat
5470,1010,77.77,cat
5082,1010,65.37,cat
7304,1010,92.89,yoda
7452,1010,87.57,cat
1412,1010,9.31,admin
2971,1010,10.59,mario
2523,1010,0.2,cat
9538,1010,63.97,admin
7982,1010,84.49,admin
8101,1010,27.92,admin
8714,1010,15.84,mario
5028,1010,57.44,mario
5260,1010,51.5,admin
8997,1010,29.83,alien
2506,1010,18.7,admin
7987,1010,81.52,alien
8187,1010,18.2,mario
4606,1010,19.72,yoda
9703,1010,95.01,yoda
6318,1010,38.23,cat
5907,1010,51.1,admin
8949,1010,65.05,cat
8278,1010,96.86,alien
8113,1010,22.35,alien
1946,1010,44.75,mario
8492,1010,61.6,alien
6451,1010,70.54,admin
8892,1010,44.57,yoda
4476,1010,28.0,admin
8368,1010,65.37,admin
2638,1010,77.63,mario
2972,1010,48.3,yoda
4441,1010,49.5,mario
5018,1010,36.04,admin
4649,1010,46.56,cat
1486,1010,87.26,yoda
2444,1010,50.2,alien
4868,1010,18.75,yoda
1605,1010,90.44,yoda
6597,1010,81.09,cat
5614,1010,52.43,mario
2132,1010,67.19,alien
2128,1010,66.37,alien
5525,1010,9.2,mario
8343,1010,20.24,alien
7659,1010,3.06,alien
8090,1010,97.89,mario
5753,1010,17.47,mario
6476,1010,43.49,admin
9515,1010,57.12,admin
9586,1010,78.99,alien
7537,1010,10.96,admin
6404,1010,4.45,admin
5913,1010,43.37,cat
1596,1010,13.65,alien
2648,1010,8.88,cat
5915,1010,12.31,mario
7966,1010,50.98,yoda
6197,1010,49.74,mario
5040,1010,1.01,mario
2577,1010,59.4,admin
6990,1010,87.18,yoda
4962,1010,61.38,admin
3264,1010,4.68,cat
8377,1010,3.77,cat
1255,1010,72.76,alien
3426,1010,85.28,mario
7470,1010,12.0,admin
7680,1010,88.11,alien
1888,1010,56.36,alien
9906,1010,82.58,cat
6727,1010,11.53,yoda
4794,1010,56.31,admin
9441,1010,88.44,alien
8866,1010,77.73,yoda
6655,1010,18.72,mario
4520,1010,80.89,cat
8115,1010,97.08,cat
3693,1010,42.08,mario
3167,1010,83.23,cat
5364,1010,96.53,admin
2220,1010,28.01,cat
4458,1010,37.91,admin
3005,1010,40.81,cat
9708,1010,29.69,cat
5014,1010,87.33,cat
9583,1010,83.21,cat
4069,1010,3.54,cat
9659,1010,17.69,alien
7465,1010,58.44,yoda
3135,1010,69.13,admin
4221,1010,86.23,admin
5424,1010,72.07,alien
1402,1010,79.92,alien
9461,1010,16.02,admin
5001,1010,67.73,admin
5934,1010,4.71,cat
2415,1010,3.46,alien
4488,1010,7.98,cat
3835,1010,4.62,cat
8267,1010,29.17,yoda
4876,1010,20.75,alien
6881,1010,69.72,mario
3741,1010,48.04,alien
5063,1010,59.33,mario
7461,1010,42.65,mario
1069,1010,41.4,yoda
2794,1010,30.49,yoda
3848,1010,51.12,cat
7961,1010,13.2,admin
2336,1010,33.03,mario
3263,1010,50.26,alien
7797,1010,74.96,mario
9522,1010,57.55,yoda
5849,1010,4.88,mario
9488,1010,90.99,cat
9915,1010,58.97,admin
8617,1010,30.71,admin
5274,1010,8.61,cat
2542,1010,36.48,yoda
7437,1010,50.07,cat
8772,1010,53.82,alien
6454,1010,82.87,alien
4432,1010,33.01,cat
5149,1010,80.78,mario
6486,1010,90.09,cat
9708,1010,3.21,yoda
2929,1010,95.31,cat
3117,1010,56.63,cat
6851,1010,68.01,cat
5548,1010,23.38,mario
5620,1010,3.88,admin
5960,1010,74.87,admin
2968,1010,34.01,alien
6171,1010,89.64,admin
2032,1010,11.93,admin
5637,1010,11.16,cat
5343,1010,26.87,cat
9792,1010,60.19,mario
6806,1010,65.75,cat
9522,1010,74.45,cat
3621,1010,54.56,mario
6859,1010,53.74,mario
7645,1010,10.34,admin
9913,1010,42.82,mario
4075,1010,87.78,admin
5947,1010,8.71,yoda
4786,1010,37.22,cat
8454,1010,90.97,admin
6029,1010,83.86,cat
2697,1010,15.36,alien
8431,1010,38.16,cat
5859,1010,27.2,cat
3638,1010,25.02,yoda
1394,1010,6.19,alien
9481,1010,44.65,admin
2172,1010,34.55,cat
6539,1010,53.75,yoda
2000,1010,37.47,admin
3540,1010,48.13,admin
8109,1010,48.5,admin
2089,1010,93.62,yoda
5879,1010,10.8,cat
6305,1010,78.29,alien
6843,1010,54.22,yoda
1938,1010,46.43,cat
9112,1010,42.96,yoda
5933,1010,17.32,cat
2856,1010,60.64,alien
1789,1010,19.4,admin
6529,1010,71.68,cat
1080,1010,75.3,yoda
8769,1010,82.13,admin
1675,1010,70.83,admin
2153,1010,80.4,cat
4690,1010,73.48,admin
7218,1010,94.63,admin
5211,1010,4.44,cat
3113,1010,92.83,cat
1738,1010,3.37,admin
8162,1010,61.88,mario
2869,1010,15.29,yoda
4170,1010,6.66,yoda
7107,1010,67.18,admin
1374,1010,95.01,alien
4169,1010,21.26,mario
6066,1010,78.72,admin
3643,1010,11.9,admin
1463,1010,95.41,admin
6612,1010,97.26,admin
2093,1010,9.95,alien
8714,1010,7.37,cat
4103,1010,56.95,yoda
3207,1010,35.31,cat
7664,1010,22.08,cat
3930,1010,72.9,cat
2547,1010,58.92,alien
6592,1010,78.26,yoda
5675,1010,91.66,alien
2684,1010,8.34,alien
4600,1010,19.57,yoda
1050,1010,97.17,yoda
9633,1010,42.37,alien
7985,1010,96.0,mario
1826,1010,7.95,cat
4636,1010,89.77,admin
4468,1010,51.83,alien
2550,1010,45.9,cat
6384,1010,74.33,yoda
1754,1010,69.82,mario
6431,1010,1.92,mario
9184,1010,36.61,alien
4885,1010,73.51,mario
6020,1010,69.92,alien
3050,1010,9.58,mario
6336,1010,45.23,admin
2410,1010,73.06,mario
1511,1010,58.95,mario
7014,1010,26.74,cat
5728,1010,2.88,alien
5605,1010,88.61,alien
1274,1010,74.85,admin
8119,1010,19.94,admin
8917,1010,40.54,alien
3436,1010,87.4,admin
6668,1010,96.44,cat
9774,1010,45.34,yoda
5690,1010,31.68,cat
4429,1010,84.3,cat
7691,1010,27.88,admin
3056,1010,47.58,cat
8818,1010,63.8,mario
3311,1010,10.63,cat
5106,1010,52.23,yoda
9343,1010,73.27,cat
9590,1010,75.5,yoda
7901,1010,15.03,cat
9618,1010,89.59,mario
6682,1010,5.68,mario
1054,1010,21.87,admin
6761,1010,32.97,admin
4092,1010,50.65,mario
8746,1010,85.95,yoda
5846,1010,48.66,mario
5427,1010,59.15,cat
5788,1010,73.36,mario
7855,1010,43.17,admin
3320,1010,40.69,alien
2127,1010,57.85,admin
3108,1010,20.34,cat
9130,1010,43.06,mario
2000,1010,97.47,yoda
4431,1010,41.16,cat
8056,1010,21.14,alien
3566,1010,24.43,mario
7653,1010,82.02,mario
1885,1010,55.6,cat
2434,1010,62.77,admin
7585,1010,47.06,yoda
8776,1010,68.36,alien
7195,1010,43.63,alien
